"","vector","type","label","units","parent_vector","aggregation","details"
"192","v_CA16_185","Male","48","Number","v_CA16_173","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 45 to 49 years; 48"
"193","v_CA16_186","Female","48","Number","v_CA16_174","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 45 to 49 years; 48"
"194","v_CA16_187","Total","49","Number","v_CA16_172","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 45 to 49 years; 49"
"195","v_CA16_188","Male","49","Number","v_CA16_173","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 45 to 49 years; 49"
"196","v_CA16_189","Female","49","Number","v_CA16_174","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 45 to 49 years; 49"
"197","v_CA16_190","Total","50 to 54 years","Number","v_CA16_61","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years"
"198","v_CA16_191","Male","50 to 54 years","Number","v_CA16_62","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years"
"199","v_CA16_192","Female","50 to 54 years","Number","v_CA16_63","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years"
"200","v_CA16_193","Total","50","Number","v_CA16_190","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 50"
"201","v_CA16_194","Male","50","Number","v_CA16_191","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 50"
"202","v_CA16_195","Female","50","Number","v_CA16_192","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 50"
"203","v_CA16_196","Total","51","Number","v_CA16_190","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 51"
"204","v_CA16_197","Male","51","Number","v_CA16_191","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 51"
"205","v_CA16_198","Female","51","Number","v_CA16_192","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 51"
"206","v_CA16_199","Total","52","Number","v_CA16_190","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 52"
"207","v_CA16_200","Male","52","Number","v_CA16_191","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 52"
"208","v_CA16_201","Female","52","Number","v_CA16_192","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 52"
"209","v_CA16_202","Total","53","Number","v_CA16_190","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 53"
"210","v_CA16_203","Male","53","Number","v_CA16_191","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 53"
"211","v_CA16_204","Female","53","Number","v_CA16_192","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 53"
"212","v_CA16_205","Total","54","Number","v_CA16_190","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 54"
"213","v_CA16_206","Male","54","Number","v_CA16_191","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 54"
"214","v_CA16_207","Female","54","Number","v_CA16_192","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 50 to 54 years; 54"
"215","v_CA16_208","Total","55 to 59 years","Number","v_CA16_61","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years"
"216","v_CA16_209","Male","55 to 59 years","Number","v_CA16_62","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years"
"217","v_CA16_210","Female","55 to 59 years","Number","v_CA16_63","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years"
"218","v_CA16_211","Total","55","Number","v_CA16_208","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 55"
"219","v_CA16_212","Male","55","Number","v_CA16_209","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 55"
"220","v_CA16_213","Female","55","Number","v_CA16_210","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 55"
"221","v_CA16_214","Total","56","Number","v_CA16_208","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 56"
"222","v_CA16_215","Male","56","Number","v_CA16_209","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 56"
"223","v_CA16_216","Female","56","Number","v_CA16_210","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 56"
"224","v_CA16_217","Total","57","Number","v_CA16_208","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 57"
"225","v_CA16_218","Male","57","Number","v_CA16_209","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 57"
"226","v_CA16_219","Female","57","Number","v_CA16_210","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 57"
"227","v_CA16_220","Total","58","Number","v_CA16_208","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 58"
"228","v_CA16_221","Male","58","Number","v_CA16_209","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 58"
"229","v_CA16_222","Female","58","Number","v_CA16_210","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 58"
"230","v_CA16_223","Total","59","Number","v_CA16_208","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 59"
"231","v_CA16_224","Male","59","Number","v_CA16_209","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 59"
"232","v_CA16_225","Female","59","Number","v_CA16_210","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 55 to 59 years; 59"
"233","v_CA16_226","Total","60 to 64 years","Number","v_CA16_61","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years"
"234","v_CA16_227","Male","60 to 64 years","Number","v_CA16_62","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years"
"235","v_CA16_228","Female","60 to 64 years","Number","v_CA16_63","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years"
"236","v_CA16_229","Total","60","Number","v_CA16_226","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 60"
"237","v_CA16_230","Male","60","Number","v_CA16_227","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 60"
"238","v_CA16_231","Female","60","Number","v_CA16_228","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 60"
"239","v_CA16_232","Total","61","Number","v_CA16_226","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 61"
"240","v_CA16_233","Male","61","Number","v_CA16_227","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 61"
"241","v_CA16_234","Female","61","Number","v_CA16_228","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 61"
"242","v_CA16_235","Total","62","Number","v_CA16_226","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 62"
"243","v_CA16_236","Male","62","Number","v_CA16_227","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 62"
"244","v_CA16_237","Female","62","Number","v_CA16_228","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 62"
"245","v_CA16_238","Total","63","Number","v_CA16_226","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 63"
"246","v_CA16_239","Male","63","Number","v_CA16_227","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 63"
"247","v_CA16_240","Female","63","Number","v_CA16_228","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 63"
"248","v_CA16_241","Total","64","Number","v_CA16_226","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 64"
"249","v_CA16_242","Male","64","Number","v_CA16_227","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 64"
"250","v_CA16_243","Female","64","Number","v_CA16_228","Additive","CA 2016 Census; 100% data; Total - Age; 15 to 64 years; 60 to 64 years; 64"
"251","v_CA16_244","Total","65 years and over","Number","v_CA16_1","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over"
"252","v_CA16_245","Male","65 years and over","Number","v_CA16_2","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over"
"253","v_CA16_246","Female","65 years and over","Number","v_CA16_3","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over"
"254","v_CA16_247","Total","65 to 69 years","Number","v_CA16_244","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years"
"255","v_CA16_248","Male","65 to 69 years","Number","v_CA16_245","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years"
"256","v_CA16_249","Female","65 to 69 years","Number","v_CA16_246","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years"
"257","v_CA16_250","Total","65","Number","v_CA16_247","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 65"
"258","v_CA16_251","Male","65","Number","v_CA16_248","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 65"
"259","v_CA16_252","Female","65","Number","v_CA16_249","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 65"
"260","v_CA16_253","Total","66","Number","v_CA16_247","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 66"
"261","v_CA16_254","Male","66","Number","v_CA16_248","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 66"
"262","v_CA16_255","Female","66","Number","v_CA16_249","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 66"
"263","v_CA16_256","Total","67","Number","v_CA16_247","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 67"
"264","v_CA16_257","Male","67","Number","v_CA16_248","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 67"
"265","v_CA16_258","Female","67","Number","v_CA16_249","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 67"
"266","v_CA16_259","Total","68","Number","v_CA16_247","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 68"
"267","v_CA16_260","Male","68","Number","v_CA16_248","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 68"
"268","v_CA16_261","Female","68","Number","v_CA16_249","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 68"
"269","v_CA16_262","Total","69","Number","v_CA16_247","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 69"
"270","v_CA16_263","Male","69","Number","v_CA16_248","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 69"
"271","v_CA16_264","Female","69","Number","v_CA16_249","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 65 to 69 years; 69"
"272","v_CA16_265","Total","70 to 74 years","Number","v_CA16_244","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years"
"273","v_CA16_266","Male","70 to 74 years","Number","v_CA16_245","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years"
"274","v_CA16_267","Female","70 to 74 years","Number","v_CA16_246","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years"
"275","v_CA16_268","Total","70","Number","v_CA16_265","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 70"
"276","v_CA16_269","Male","70","Number","v_CA16_266","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 70"
"277","v_CA16_270","Female","70","Number","v_CA16_267","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 70"
"278","v_CA16_271","Total","71","Number","v_CA16_265","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 71"
"279","v_CA16_272","Male","71","Number","v_CA16_266","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 71"
"280","v_CA16_273","Female","71","Number","v_CA16_267","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 71"
"281","v_CA16_274","Total","72","Number","v_CA16_265","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 72"
"282","v_CA16_275","Male","72","Number","v_CA16_266","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 72"
"283","v_CA16_276","Female","72","Number","v_CA16_267","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 72"
"284","v_CA16_277","Total","73","Number","v_CA16_265","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 73"
"285","v_CA16_278","Male","73","Number","v_CA16_266","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 73"
"286","v_CA16_279","Female","73","Number","v_CA16_267","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 73"
"287","v_CA16_280","Total","74","Number","v_CA16_265","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 74"
"288","v_CA16_281","Male","74","Number","v_CA16_266","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 74"
"289","v_CA16_282","Female","74","Number","v_CA16_267","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 70 to 74 years; 74"
"290","v_CA16_283","Total","75 to 79 years","Number","v_CA16_244","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years"
"291","v_CA16_284","Male","75 to 79 years","Number","v_CA16_245","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years"
"292","v_CA16_285","Female","75 to 79 years","Number","v_CA16_246","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years"
"293","v_CA16_286","Total","75","Number","v_CA16_283","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 75"
"294","v_CA16_287","Male","75","Number","v_CA16_284","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 75"
"295","v_CA16_288","Female","75","Number","v_CA16_285","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 75"
"296","v_CA16_289","Total","76","Number","v_CA16_283","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 76"
"297","v_CA16_290","Male","76","Number","v_CA16_284","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 76"
"298","v_CA16_291","Female","76","Number","v_CA16_285","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 76"
"299","v_CA16_292","Total","77","Number","v_CA16_283","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 77"
"300","v_CA16_293","Male","77","Number","v_CA16_284","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 77"
"301","v_CA16_294","Female","77","Number","v_CA16_285","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 77"
"302","v_CA16_295","Total","78","Number","v_CA16_283","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 78"
"303","v_CA16_296","Male","78","Number","v_CA16_284","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 78"
"304","v_CA16_297","Female","78","Number","v_CA16_285","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 78"
"305","v_CA16_298","Total","79","Number","v_CA16_283","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 79"
"306","v_CA16_299","Male","79","Number","v_CA16_284","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 79"
"307","v_CA16_300","Female","79","Number","v_CA16_285","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 75 to 79 years; 79"
"308","v_CA16_301","Total","80 to 84 years","Number","v_CA16_244","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 80 to 84 years"
"309","v_CA16_302","Male","80 to 84 years","Number","v_CA16_245","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 80 to 84 years"
"310","v_CA16_303","Female","80 to 84 years","Number","v_CA16_246","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 80 to 84 years"
"311","v_CA16_304","Total","80","Number","v_CA16_301","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 80 to 84 years; 80"
"312","v_CA16_305","Male","80","Number","v_CA16_302","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 80 to 84 years; 80"
"313","v_CA16_306","Female","80","Number","v_CA16_303","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 80 to 84 years; 80"
"314","v_CA16_307","Total","81","Number","v_CA16_301","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 80 to 84 years; 81"
"315","v_CA16_308","Male","81","Number","v_CA16_302","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 80 to 84 years; 81"
"316","v_CA16_309","Female","81","Number","v_CA16_303","Additive","CA 2016 Census; 100% data; Total - Age; 65 years and over; 80 to 84 years; 81"
