,vector,type,label,units,parent_vector,aggregation,details
168,v_CA1996_168,Total,Morocco,Number,v_CA1996_128,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; Morocco
169,v_CA1996_169,Total,Denmark,Number,v_CA1996_128,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; Denmark
170,v_CA1996_170,Total,"Czechoslovakia, n.i.e.",Number,v_CA1996_128,Additive,"Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; Czechoslovakia, n.i.e."
171,v_CA1996_171,Total,Malaysia,Number,v_CA1996_128,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; Malaysia
172,v_CA1996_172,Total,Cambodia,Number,v_CA1996_128,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; Cambodia
173,v_CA1996_173,Total,Switzerland,Number,v_CA1996_128,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; Switzerland
174,v_CA1996_174,Total,"Tanzania, United Republic of",Number,v_CA1996_128,Additive,"Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; Tanzania, United Republic of"
175,v_CA1996_175,Total,Kenya,Number,v_CA1996_128,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; Kenya
176,v_CA1996_176,Total,Iraq,Number,v_CA1996_128,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; Iraq
177,v_CA1996_177,Total,Somalia,Number,v_CA1996_128,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; Somalia
178,v_CA1996_178,Total,Israel,Number,v_CA1996_128,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; Israel
179,v_CA1996_179,Total,All other places of birth,Number,v_CA1996_128,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Total immigrants by selected countries of birth; All other places of birth
180,v_CA1996_180,Total,Non-permanent residents,Number,v_CA1996_125,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total population by place of birth; Non-permanent residents
181,v_CA1996_181,Total,Total recent immigrants by selected countries of birth,Number,NA,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth
182,v_CA1996_182,Total,Hong Kong,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Hong Kong
183,v_CA1996_183,Total,"China, People's Republic of",Number,v_CA1996_181,Additive,"Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; China, People's Republic of"
184,v_CA1996_184,Total,India,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; India
185,v_CA1996_185,Total,Philippines,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Philippines
186,v_CA1996_186,Total,Sri Lanka,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Sri Lanka
187,v_CA1996_187,Total,Poland,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Poland
188,v_CA1996_188,Total,Taiwan,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Taiwan
189,v_CA1996_189,Total,Viet Nam,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Viet Nam
190,v_CA1996_190,Total,United States,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; United States
191,v_CA1996_191,Total,United Kingdom,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; United Kingdom
192,v_CA1996_192,Total,Yugoslavia,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Yugoslavia
193,v_CA1996_193,Total,Iran,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Iran
194,v_CA1996_194,Total,Jamaica,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Jamaica
195,v_CA1996_195,Total,Lebanon,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Lebanon
196,v_CA1996_196,Total,Romania,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Romania
197,v_CA1996_197,Total,Pakistan,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Pakistan
198,v_CA1996_198,Total,"Korea, South",Number,v_CA1996_181,Additive,"Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Korea, South"
199,v_CA1996_199,Total,Guyana,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Guyana
200,v_CA1996_200,Total,Trinidad and Tobago,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Trinidad and Tobago
201,v_CA1996_201,Total,El Salvador,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; El Salvador
202,v_CA1996_202,Total,Somalia,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Somalia
203,v_CA1996_203,Total,France,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; France
204,v_CA1996_204,Total,Haiti,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Haiti
205,v_CA1996_205,Total,Russian Federation,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Russian Federation
206,v_CA1996_206,Total,Iraq,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Iraq
207,v_CA1996_207,Total,Portugal,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Portugal
208,v_CA1996_208,Total,Bosnia and Herzegovina,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Bosnia and Herzegovina
209,v_CA1996_209,Total,Mexico,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Mexico
210,v_CA1996_210,Total,Germany,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Germany
211,v_CA1996_211,Total,Egypt,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Egypt
212,v_CA1996_212,Total,Ukraine,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Ukraine
213,v_CA1996_213,Total,Ghana,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Ghana
214,v_CA1996_214,Total,Ethiopia,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Ethiopia
215,v_CA1996_215,Total,"South Africa, Republic of",Number,v_CA1996_181,Additive,"Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; South Africa, Republic of"
216,v_CA1996_216,Total,Bangladesh,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Bangladesh
217,v_CA1996_217,Total,Afghanistan,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Afghanistan
218,v_CA1996_218,Total,Peru,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Peru
219,v_CA1996_219,Total,Guatemala,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Guatemala
220,v_CA1996_220,Total,Fiji,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Fiji
221,v_CA1996_221,Total,Morocco,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; Morocco
222,v_CA1996_222,Total,All other places of birth,Number,v_CA1996_181,Additive,Canada Census 1996; 20% sample data; Citizenship and place of birth; Total recent immigrants by selected countries of birth; All other places of birth
