"","vector","type","label","units","parent_vector","aggregation","details"
"183","v_CA11F_183","Total","Census family households","Number","v_CA11F_182","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households"
"184","v_CA11F_184","Total","One-family only households","Number","v_CA11F_183","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; One-family only households"
"185","v_CA11F_185","Total","Couple family households","Number","v_CA11F_184","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; One-family only households; Couple family households"
"186","v_CA11F_186","Total","Without children","Number","v_CA11F_185","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; One-family only households; Couple family households; Without children"
"187","v_CA11F_187","Total","With children","Number","v_CA11F_185","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; One-family only households; Couple family households; With children"
"188","v_CA11F_188","Total","Lone-parent family households","Number","v_CA11F_184","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; One-family only households; Lone-parent family households"
"189","v_CA11F_189","Total","Other family households","Number","v_CA11F_183","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; Other family households"
"190","v_CA11F_190","Total","One-family households with persons not in a census family","Number","v_CA11F_189","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; Other family households; One-family households with persons not in a census family"
"191","v_CA11F_191","Total","Couple family households","Number","v_CA11F_190","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; Other family households; One-family households with persons not in a census family; Couple family households"
"192","v_CA11F_192","Total","Without children","Number","v_CA11F_191","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; Other family households; One-family households with persons not in a census family; Couple family households; Without children"
"193","v_CA11F_193","Total","With children","Number","v_CA11F_191","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; Other family households; One-family households with persons not in a census family; Couple family households; With children"
"194","v_CA11F_194","Total","Lone-parent family households","Number","v_CA11F_190","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; Other family households; One-family households with persons not in a census family; Lone-parent family households"
"195","v_CA11F_195","Total","Two-or-more-family households","Number","v_CA11F_189","Additive","CA 2011 Census; Households; Total number of private households by household type; Census family households; Other family households; Two-or-more-family households"
"196","v_CA11F_196","Total","Non-census family households","Number","v_CA11F_182","Additive","CA 2011 Census; Households; Total number of private households by household type; Non-census family households"
"197","v_CA11F_197","Total","One-person households","Number","v_CA11F_196","Additive","CA 2011 Census; Households; Total number of private households by household type; Non-census family households; One-person households"
"198","v_CA11F_198","Total","Two-or-more-person households","Number","v_CA11F_196","Additive","CA 2011 Census; Households; Total number of private households by household type; Non-census family households; Two-or-more-person households"
"199","v_CA11F_209","Total","Total number of private households by household size","Number",NA,"Additive","CA 2011 Census; Households; Total number of private households by household size"
"200","v_CA11F_210","Total","1 person","Number","v_CA11F_209","Additive","CA 2011 Census; Households; Total number of private households by household size; 1 person"
"201","v_CA11F_211","Total","2 persons","Number","v_CA11F_209","Additive","CA 2011 Census; Households; Total number of private households by household size; 2 persons"
"202","v_CA11F_212","Total","3 persons","Number","v_CA11F_209","Additive","CA 2011 Census; Households; Total number of private households by household size; 3 persons"
"203","v_CA11F_213","Total","4 persons","Number","v_CA11F_209","Additive","CA 2011 Census; Households; Total number of private households by household size; 4 persons"
"204","v_CA11F_214","Total","5 persons","Number","v_CA11F_209","Additive","CA 2011 Census; Households; Total number of private households by household size; 5 persons"
"205","v_CA11F_215","Total","6 or more persons","Number","v_CA11F_209","Additive","CA 2011 Census; Households; Total number of private households by household size; 6 or more persons"
"206","v_CA11F_216","Total","Number of persons in private households","Number",NA,"Additive","CA 2011 Census; Households; Number of persons in private households"
"207","v_CA11F_217","Total","Average number of persons in private households","Ratio",NA,"Average of v_CA11F_3","CA 2011 Census; Households; Average number of persons in private households"
"208","v_CA11F_199","Total","Total number of occupied private dwellings by structural type of dwelling","Number","CA11F","Additive","CA 2011 Census; Total number of occupied private dwellings by structural type of dwelling"
"209","v_CA11F_200","Total","Single-detached house","Number","v_CA11F_199","Additive","CA 2011 Census; Total number of occupied private dwellings by structural type of dwelling; Single-detached house"
"210","v_CA11F_201","Total","Apartment, building that has five or more storeys","Number","v_CA11F_199","Additive","CA 2011 Census; Total number of occupied private dwellings by structural type of dwelling; Apartment, building that has five or more storeys"
"211","v_CA11F_202","Total","Movable dwelling","Number","v_CA11F_199","Additive","CA 2011 Census; Total number of occupied private dwellings by structural type of dwelling; Movable dwelling"
"212","v_CA11F_203","Total","Other dwelling","Number","v_CA11F_199","Additive","CA 2011 Census; Total number of occupied private dwellings by structural type of dwelling; Other dwelling"
"213","v_CA11F_204","Total","Semi-detached house","Number","v_CA11F_203","Additive","CA 2011 Census; Total number of occupied private dwellings by structural type of dwelling; Other dwelling; Semi-detached house"
"214","v_CA11F_205","Total","Row house","Number","v_CA11F_203","Additive","CA 2011 Census; Total number of occupied private dwellings by structural type of dwelling; Other dwelling; Row house"
"215","v_CA11F_206","Total","Apartment, duplex","Number","v_CA11F_203","Additive","CA 2011 Census; Total number of occupied private dwellings by structural type of dwelling; Other dwelling; Apartment, duplex"
"216","v_CA11F_207","Total","Apartment, building that has fewer than five storeys","Number","v_CA11F_203","Additive","CA 2011 Census; Total number of occupied private dwellings by structural type of dwelling; Other dwelling; Apartment, building that has fewer than five storeys"
"217","v_CA11F_208","Total","Other single-attached house","Number","v_CA11F_203","Additive","CA 2011 Census; Total number of occupied private dwellings by structural type of dwelling; Other dwelling; Other single-attached house"
"218","v_CA11F_218","Total","Detailed Mother Tongue - Total population excluding institutional residents","Number",NA,"Additive","CA 2011 Census; Language; Detailed Mother Tongue - Total population excluding institutional residents"
"219","v_CA11F_219","Male","Detailed Mother Tongue - Total population excluding institutional residents","Number",NA,"Additive","CA 2011 Census; Language; Detailed Mother Tongue - Total population excluding institutional residents"
"220","v_CA11F_220","Female","Detailed Mother Tongue - Total population excluding institutional residents","Number",NA,"Additive","CA 2011 Census; Language; Detailed Mother Tongue - Total population excluding institutional residents"
"221","v_CA11F_221","Total","Single responses","Number","v_CA11F_218","Additive","CA 2011 Census; Language; Detailed Mother Tongue - Total population excluding institutional residents; Single responses"
"222","v_CA11F_222","Male","Single responses","Number","v_CA11F_219","Additive","CA 2011 Census; Language; Detailed Mother Tongue - Total population excluding institutional residents; Single responses"
