"","vector","type","label","units","parent_vector","aggregation","details"
"177","v_CA06_198","Total","Hungarian","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Hungarian"
"178","v_CA06_199","Total","Greek","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Greek"
"179","v_CA06_200","Total","Armenian","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Armenian"
"180","v_CA06_201","Total","Turkish","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Turkish"
"181","v_CA06_202","Total","Amharic","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Amharic"
"182","v_CA06_203","Total","Arabic","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Arabic"
"183","v_CA06_204","Total","Hebrew","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Hebrew"
"184","v_CA06_205","Total","Maltese","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Maltese"
"185","v_CA06_206","Total","Somali","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Somali"
"186","v_CA06_207","Total","Tigrigna","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Tigrigna"
"187","v_CA06_208","Total","Bengali","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Bengali"
"188","v_CA06_209","Total","Gujarati","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Gujarati"
"189","v_CA06_210","Total","Hindi","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Hindi"
"190","v_CA06_211","Total","Kurdish","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Kurdish"
"191","v_CA06_212","Total","Panjabi (Punjabi)","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Panjabi (Punjabi)"
"192","v_CA06_213","Total","Pashto","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Pashto"
"193","v_CA06_214","Total","Persian (Farsi)","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Persian (Farsi)"
"194","v_CA06_215","Total","Sindhi","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Sindhi"
"195","v_CA06_216","Total","Sinhala (Sinhalese)","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Sinhala (Sinhalese)"
"196","v_CA06_217","Total","Urdu","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Urdu"
"197","v_CA06_218","Total","Malayalam","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Malayalam"
"198","v_CA06_219","Total","Tamil","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Tamil"
"199","v_CA06_220","Total","Telugu","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Telugu"
"200","v_CA06_221","Total","Japanese","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Japanese"
"201","v_CA06_222","Total","Korean","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Korean"
"202","v_CA06_223","Total","Cantonese","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Cantonese"
"203","v_CA06_224","Total","Chinese, n.o.s.","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Chinese, n.o.s."
"204","v_CA06_225","Total","Mandarin","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Mandarin"
"205","v_CA06_226","Total","Taiwanese","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Taiwanese"
"206","v_CA06_227","Total","Lao","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Lao"
"207","v_CA06_228","Total","Khmer (Cambodian)","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Khmer (Cambodian)"
"208","v_CA06_229","Total","Vietnamese","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Vietnamese"
"209","v_CA06_230","Total","Bisayan languages","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Bisayan languages"
"210","v_CA06_231","Total","Ilocano","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Ilocano"
"211","v_CA06_232","Total","Malay","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Malay"
"212","v_CA06_233","Total","Tagalog (Pilipino, Filipino)","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Tagalog (Pilipino, Filipino)"
"213","v_CA06_234","Total","Akan (Twi)","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Akan (Twi)"
"214","v_CA06_235","Total","Swahili","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Swahili"
"215","v_CA06_236","Total","Creoles","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Creoles"
"216","v_CA06_237","Total","Other languages","Number","v_CA06_144","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Single responses; Non-official languages; Other languages"
"217","v_CA06_238","Total","Multiple responses","Number","v_CA06_140","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Multiple responses"
"218","v_CA06_239","Total","English and French","Number","v_CA06_238","Additive","Census 2006; 20% data; Language; Total population by mother tongue; Multiple responses; English and French"
